dam_name,day,daily_storage_volume,daily_regulated_releases,daily_spill_volume
Burrendong,02/12/1961,623440,0,0
Burrendong,03/12/1961,624980,658.88,0
Burrendong,04/12/1961,625770,862.54,0
Burrendong,05/12/1961,626030,1029.1,0
Burrendong,06/12/1961,626850,178.34,0
Burrendong,07/12/1961,627340,338.73,0
Burrendong,08/12/1961,627540,509.75,0
Burrendong,09/12/1961,627240,910.04,0
Burrendong,10/12/1961,626330,1452.5,0
Burrendong,11/12/1961,625280,1537.5,0
Burrendong,12/12/1961,624040,1676.6,0
Burrendong,13/12/1961,622690,1930.3,0
Burrendong,14/12/1961,622790,1443.4,0
Burrendong,15/12/1961,624750,1145.6,0
Burrendong,16/12/1961,628120,271.88,0
Burrendong,17/12/1961,631090,0,0
Burrendong,18/12/1961,633600,124.16,0
Burrendong,19/12/1961,635300,0,0
Burrendong,20/12/1961,636360,0.29,0
Burrendong,21/12/1961,637220,1.51,0
Burrendong,22/12/1961,637930,1.58,0
Burrendong,23/12/1961,637800,708.95,0
Burrendong,24/12/1961,637200,1082.5,0
Burrendong,25/12/1961,636230,1384.9,0
Burrendong,26/12/1961,634910,1671.6,0
Burrendong,27/12/1961,633280,1943.5,0
Burrendong,28/12/1961,631480,2068.4,0
Burrendong,29/12/1961,629560,2167.4,0
Burrendong,30/12/1961,627280,2478.7,0
Burrendong,31/12/1961,624890,2561.3,0
Burrendong,01/01/1962,622240,2640.5,0
Burrendong,02/01/1962,619210,2990.5,0
Burrendong,03/01/1962,616210,2936.5,0
Burrendong,04/01/1962,613140,2973.1,0
Burrendong,05/01/1962,611670,2606.7,0
Burrendong,06/01/1962,609520,2365.4,0
Burrendong,07/01/1962,607210,2446.1,0
Burrendong,08/01/1962,604490,2724.6,0
Burrendong,09/01/1962,602490,2725.8,0
Burrendong,10/01/1962,599650,2764.1,0
Burrendong,11/01/1962,597660,2739.5,0
Burrendong,12/01/1962,597570,2456.1,0
Burrendong,13/01/1962,598360,1634.7,0
Burrendong,14/01/1962,599150,1712.1,0
Burrendong,15/01/1962,598830,2003.2,0
Burrendong,16/01/1962,597070,2654.9,0
Burrendong,17/01/1962,595290,2416.4,0
Burrendong,18/01/1962,593230,2509.5,0
Burrendong,19/01/1962,590960,2579,0
Burrendong,20/01/1962,589690,2601.3,0
Burrendong,21/01/1962,588270,2390.5,0
Burrendong,22/01/1962,586810,2427,0
Burrendong,23/01/1962,585050,2456,0
Burrendong,24/01/1962,582990,2614.8,0
Burrendong,25/01/1962,580780,2641.7,0
Burrendong,26/01/1962,578380,2687.6,0
Burrendong,27/01/1962,576380,2702.4,0
Burrendong,28/01/1962,574380,2413.4,0
Burrendong,29/01/1962,572350,2339.2,0
Burrendong,30/01/1962,571500,1780.3,0
Burrendong,31/01/1962,570310,1604.6,0
Burrendong,01/02/1962,570490,1527.2,0
Burrendong,02/02/1962,569560,1443,0
Burrendong,03/02/1962,568450,1568.8,0
Burrendong,04/02/1962,567090,1643,0
Burrendong,05/02/1962,565930,1678.5,0
Burrendong,06/02/1962,566050,1711.3,0
Burrendong,07/02/1962,564820,1550.9,0
Burrendong,08/02/1962,563400,1687.8,0
Burrendong,09/02/1962,562050,1733.9,0
Burrendong,10/02/1962,560640,1631.1,0
Burrendong,11/02/1962,559540,1376.3,0
Burrendong,12/02/1962,558570,1250.7,0
Burrendong,13/02/1962,557270,1491,0
Burrendong,14/02/1962,555820,1582.6,0
Burrendong,15/02/1962,554260,1634.5,0
Burrendong,16/02/1962,552620,1663.7,0
Burrendong,17/02/1962,550930,1693,0
Burrendong,18/02/1962,549240,1683,0
Burrendong,19/02/1962,547540,1711.6,0
Burrendong,20/02/1962,545820,1717.8,0
Burrendong,21/02/1962,544490,1573.2,0
Burrendong,22/02/1962,542900,1549.8,0
Burrendong,23/02/1962,541260,1569.6,0
Burrendong,24/02/1962,539580,1586.5,0
Burrendong,25/02/1962,538020,1448.8,0
Burrendong,26/02/1962,536510,1388.5,0
Burrendong,27/02/1962,535570,814.46,0
Burrendong,28/02/1962,534680,749.61,0
Burrendong,01/03/1962,533730,767.99,0
Burrendong,02/03/1962,532680,868.16,0
Burrendong,03/03/1962,531620,865.56,0
Burrendong,04/03/1962,530540,868.85,0
Burrendong,05/03/1962,529430,879.26,0
Burrendong,06/03/1962,528330,877.87,0
Burrendong,07/03/1962,527220,882.59,0
Burrendong,08/03/1962,526100,879.51,0
Burrendong,09/03/1962,524980,885.22,0
Burrendong,10/03/1962,523930,803.51,0
Burrendong,11/03/1962,522800,882.51,0
Burrendong,12/03/1962,521660,881.73,0
Burrendong,13/03/1962,520510,896.61,0
Burrendong,14/03/1962,519360,896.6,0
Burrendong,15/03/1962,518290,816.67,0
Burrendong,16/03/1962,517220,810.93,0
Burrendong,17/03/1962,516150,814.27,0
Burrendong,18/03/1962,515070,813,0
Burrendong,19/03/1962,513990,817.23,0
Burrendong,20/03/1962,512900,820.19,0
Burrendong,21/03/1962,511770,856.2,0
Burrendong,22/03/1962,510680,821.43,0
Burrendong,23/03/1962,509610,803.67,0
Burrendong,24/03/1962,508610,722.28,0
Burrendong,25/03/1962,507560,778.79,0
Burrendong,26/03/1962,506480,806.64,0
Burrendong,27/03/1962,505340,863.18,0
Burrendong,28/03/1962,504180,872.99,0
Burrendong,29/03/1962,503530,927.85,0
Burrendong,30/03/1962,502760,638.36,0
Burrendong,31/03/1962,501830,666.64,0
Burrendong,01/04/1962,501120,622.12,0
Burrendong,02/04/1962,500400,623.12,0
Burrendong,03/04/1962,499670,625.5,0
Burrendong,04/04/1962,499210,615.06,0
Burrendong,05/04/1962,498480,628.66,0
Burrendong,06/04/1962,497730,658.81,0
Burrendong,07/04/1962,496720,926.18,0
Burrendong,08/04/1962,495700,923.96,0
Burrendong,09/04/1962,494680,922.6,0
Burrendong,10/04/1962,493660,925.52,0
Burrendong,11/04/1962,492640,923.4,0
Burrendong,12/04/1962,491610,927.88,0
Burrendong,13/04/1962,490590,924.54,0
Burrendong,14/04/1962,489600,889.31,0
Burrendong,15/04/1962,488610,891.25,0
Burrendong,16/04/1962,487620,889.87,0
Burrendong,17/04/1962,486620,891.92,0
Burrendong,18/04/1962,485620,892.36,0
Burrendong,19/04/1962,484620,895.93,0
Burrendong,20/04/1962,483620,896.25,0
Burrendong,21/04/1962,482630,896.47,0
Burrendong,22/04/1962,481620,901.78,0
Burrendong,23/04/1962,480660,850.34,0
Burrendong,24/04/1962,479740,821.56,0
Burrendong,25/04/1962,478830,790.66,0
Burrendong,26/04/1962,477930,793.92,0
Burrendong,27/04/1962,477170,654.2,0
Burrendong,28/04/1962,476410,642.67,0
Burrendong,29/04/1962,475780,524.71,0
Burrendong,30/04/1962,475140,520.05,0
Burrendong,01/05/1962,474580,513.86,0
Burrendong,02/05/1962,474140,507.62,0
Burrendong,03/05/1962,473580,512.18,0
Burrendong,04/05/1962,473020,512.64,0
Burrendong,05/05/1962,472460,513.18,0
Burrendong,06/05/1962,471900,512.78,0
Burrendong,07/05/1962,471340,512.64,0
Burrendong,08/05/1962,470780,509.74,0
Burrendong,09/05/1962,470220,512.53,0
Burrendong,10/05/1962,469660,511.01,0
Burrendong,11/05/1962,469100,510.76,0
Burrendong,12/05/1962,468540,508.74,0
Burrendong,13/05/1962,468980,503.75,0
Burrendong,14/05/1962,471940,487.4,0
Burrendong,15/05/1962,470650,3094.1,0
Burrendong,16/05/1962,469850,2153.4,0
Burrendong,17/05/1962,469450,1740.4,0
Burrendong,18/05/1962,468770,1433.6,0
Burrendong,19/05/1962,468270,1195.7,0
Burrendong,20/05/1962,467780,1142.7,0
Burrendong,21/05/1962,467180,1122.2,0
Burrendong,22/05/1962,467860,974.6,0
Burrendong,23/05/1962,469500,224.7,0
Burrendong,24/05/1962,471420,176.26,0
Burrendong,25/05/1962,472190,214.25,0
Burrendong,26/05/1962,472710,257.85,0
Burrendong,27/05/1962,473000,287.63,0
Burrendong,28/05/1962,476360,50.28,0
Burrendong,29/05/1962,482780,0,0
Burrendong,30/05/1962,493390,0,0
Burrendong,31/05/1962,500120,0,0
Burrendong,01/06/1962,502860,0,0
Burrendong,02/06/1962,505740,0,0
Burrendong,03/06/1962,512240,0,0
Burrendong,04/06/1962,523110,0,0
Burrendong,05/06/1962,536280,0,0
Burrendong,06/06/1962,539350,0,0
Burrendong,07/06/1962,541650,0,0
Burrendong,08/06/1962,543660,0,0
Burrendong,09/06/1962,545040,0,0
Burrendong,10/06/1962,546150,0,0
Burrendong,11/06/1962,547090,0,0
Burrendong,12/06/1962,547880,0,0
Burrendong,13/06/1962,548550,0,0
Burrendong,14/06/1962,549150,0,0
Burrendong,15/06/1962,549670,0,0
Burrendong,16/06/1962,549530,611.32,0
Burrendong,17/06/1962,549390,553.03,0
Burrendong,18/06/1962,549770,3.21,0
Burrendong,19/06/1962,550090,31.28,0
Burrendong,20/06/1962,550320,81.22,0
Burrendong,21/06/1962,549570,1035.4,0
Burrendong,22/06/1962,549730,107.06,0
Burrendong,23/06/1962,549740,233.34,0
Burrendong,24/06/1962,549790,182.31,0
Burrendong,25/06/1962,549830,163.11,0
Burrendong,26/06/1962,549880,215.69,0
Burrendong,27/06/1962,549910,150.71,0
Burrendong,28/06/1962,549920,159.3,0
Burrendong,29/06/1962,549910,171.82,0
Burrendong,30/06/1962,549880,180.11,0
Burrendong,01/07/1962,549850,180.79,0
Burrendong,02/07/1962,549810,170.36,0
Burrendong,03/07/1962,549750,181.7,0
Burrendong,04/07/1962,549660,205.79,0
Burrendong,05/07/1962,549560,210.87,0
Burrendong,06/07/1962,549440,213.33,0
Burrendong,07/07/1962,549330,215.16,0
Burrendong,08/07/1962,549190,221.85,0
Burrendong,09/07/1962,549060,221.43,0
Burrendong,10/07/1962,548910,231.42,0
Burrendong,11/07/1962,548760,232.65,0
Burrendong,12/07/1962,548600,236.18,0
Burrendong,13/07/1962,548410,302.26,0
Burrendong,14/07/1962,548280,246.76,0
Burrendong,15/07/1962,548100,292.69,0
Burrendong,16/07/1962,547960,249.09,0
Burrendong,17/07/1962,547770,284.6,0
Burrendong,18/07/1962,547570,286.15,0
Burrendong,19/07/1962,547360,295.39,0
Burrendong,20/07/1962,547150,291.82,0
Burrendong,21/07/1962,546940,265.22,0
Burrendong,22/07/1962,546720,288.86,0
Burrendong,23/07/1962,547010,265.13,0
Burrendong,24/07/1962,562480,267.7,0
Burrendong,25/07/1962,579570,0,0
Burrendong,26/07/1962,595980,1117.8,0
Burrendong,27/07/1962,600800,1863.6,0
Burrendong,28/07/1962,602820,2258.2,0
Burrendong,29/07/1962,603390,2791.8,0
Burrendong,30/07/1962,602840,3288.3,0
Burrendong,31/07/1962,602080,2832,0
Burrendong,01/08/1962,601560,2156.6,0
Burrendong,02/08/1962,601620,1743.5,0
Burrendong,03/08/1962,601670,1693.7,0
Burrendong,04/08/1962,601530,1853.2,0
Burrendong,05/08/1962,601160,1812.6,0
Burrendong,06/08/1962,600920,1541.8,0
Burrendong,07/08/1962,601610,378.57,0
Burrendong,08/08/1962,602550,0,0
Burrendong,09/08/1962,603270,0,0
Burrendong,10/08/1962,603890,0,0
Burrendong,11/08/1962,604460,0,0
Burrendong,12/08/1962,604970,0,0
Burrendong,13/08/1962,605500,0,0
Burrendong,14/08/1962,606420,0,0
Burrendong,15/08/1962,611600,0,0
Burrendong,16/08/1962,616980,0,0
Burrendong,17/08/1962,620510,0,0
Burrendong,18/08/1962,623050,0,0
Burrendong,19/08/1962,624550,0,0
Burrendong,20/08/1962,644560,0,0
Burrendong,21/08/1962,672610,0,0
Burrendong,22/08/1962,694000,0,0
Burrendong,23/08/1962,703700,0,0
Burrendong,24/08/1962,710310,0,0
Burrendong,25/08/1962,713830,1313.3,0
Burrendong,26/08/1962,715510,2028.6,0
Burrendong,27/08/1962,716040,2506.2,0
Burrendong,28/08/1962,715540,2981,0
Burrendong,29/08/1962,714980,2592.1,0
Burrendong,30/08/1962,714520,2142.7,0
Burrendong,31/08/1962,714160,1802.6,0
Burrendong,01/09/1962,714940,403.01,0
Burrendong,02/09/1962,715990,1.04,0
Burrendong,03/09/1962,716920,1.03,0
Burrendong,04/09/1962,717760,1.04,0
Burrendong,05/09/1962,718010,521.76,0
Burrendong,06/09/1962,718710,1.04,0
Burrendong,07/09/1962,719340,1.03,0
Burrendong,08/09/1962,719930,1.04,0
Burrendong,09/09/1962,718180,2287.8,0
Burrendong,10/09/1962,716740,1931.9,0
Burrendong,11/09/1962,715260,1939.5,0
Burrendong,12/09/1962,714000,1943.7,0
Burrendong,13/09/1962,712490,1902.2,0
Burrendong,14/09/1962,710750,2098.9,0
Burrendong,15/09/1962,708960,2125,0
Burrendong,16/09/1962,707160,2130.3,0
Burrendong,17/09/1962,705560,2135.1,0
Burrendong,18/09/1962,703830,2157.4,0
Burrendong,19/09/1962,702580,2139,0
Burrendong,20/09/1962,700710,2155.9,0
Burrendong,21/09/1962,700650,2155.1,0
Burrendong,22/09/1962,699760,1965.1,0
Burrendong,23/09/1962,699670,1087.8,0
Burrendong,24/09/1962,698780,1831.5,0
Burrendong,25/09/1962,697260,2047.4,0
Burrendong,26/09/1962,695590,2130.9,0
Burrendong,27/09/1962,693840,2172,0
Burrendong,28/09/1962,692020,2181.8,0
Burrendong,29/09/1962,690110,2228.1,0
Burrendong,30/09/1962,688100,2267.6,0
Burrendong,01/10/1962,685830,2374.7,0
Burrendong,02/10/1962,683490,2416.4,0
Burrendong,03/10/1962,680950,2575.1,0
Burrendong,04/10/1962,678340,2629.6,0
Burrendong,05/10/1962,675680,2653.6,0
Burrendong,06/10/1962,672920,2737.1,0
Burrendong,07/10/1962,670120,2769,0
Burrendong,08/10/1962,666910,3159.7,0
Burrendong,09/10/1962,663500,3351,0
Burrendong,10/10/1962,660060,3368.1,0
Burrendong,11/10/1962,656510,3465.8,0
Burrendong,12/10/1962,652770,3655.1,0
Burrendong,13/10/1962,648990,3679.2,0
Burrendong,14/10/1962,645810,3718,0
Burrendong,15/10/1962,642120,3622,0
Burrendong,16/10/1962,639280,2753.4,0
Burrendong,17/10/1962,636860,2319.1,0
Burrendong,18/10/1962,634380,2370.8,0
Burrendong,19/10/1962,631600,2671.9,0
Burrendong,20/10/1962,628840,3111.8,0
Burrendong,21/10/1962,626790,2264.4,0
Burrendong,22/10/1962,624240,2448.9,0
Burrendong,23/10/1962,621300,2861,0
Burrendong,24/10/1962,618110,3085.5,0
Burrendong,25/10/1962,614810,3179.4,0
Burrendong,26/10/1962,611560,3132.7,0
Burrendong,27/10/1962,608290,3139.9,0
Burrendong,28/10/1962,605130,3026,0
Burrendong,29/10/1962,602210,3041.9,0
Burrendong,30/10/1962,600100,2107.2,0
Burrendong,31/10/1962,597780,2172.5,0
Burrendong,01/11/1962,595180,2339.5,0
Burrendong,02/11/1962,592640,2305.8,0
Burrendong,03/11/1962,590110,2306.8,0
Burrendong,04/11/1962,587560,2310.1,0
Burrendong,05/11/1962,585000,2314.2,0
Burrendong,06/11/1962,582420,2330.5,0
Burrendong,07/11/1962,579830,2339.7,0
Burrendong,08/11/1962,577250,2324.5,0
Burrendong,09/11/1962,574720,2336.4,0
Burrendong,10/11/1962,572170,2349.6,0
Burrendong,11/11/1962,569610,2335,0
Burrendong,12/11/1962,567340,2209.8,0
Burrendong,13/11/1962,564820,2249.5,0
Burrendong,14/11/1962,562240,2309,0
Burrendong,15/11/1962,559620,2340.3,0
Burrendong,16/11/1962,556980,2358.5,0
Burrendong,17/11/1962,554340,2358.2,0
Burrendong,18/11/1962,551680,2361.6,0
Burrendong,19/11/1962,549020,2368,0
Burrendong,20/11/1962,546070,2649.3,0
Burrendong,21/11/1962,544160,2627.6,0
Burrendong,22/11/1962,541250,2655,0
Burrendong,23/11/1962,538270,2717.9,0
Burrendong,24/11/1962,534980,3010.8,0
Burrendong,25/11/1962,531420,3250.8,0
Burrendong,26/11/1962,527850,3251.3,0
Burrendong,27/11/1962,524050,3492.7,0
Burrendong,28/11/1962,520140,3597.6,0
Burrendong,29/11/1962,515180,4656.2,0
Burrendong,30/11/1962,510260,4619.2,0
Burrendong,01/12/1962,505340,4621.3,0
Burrendong,02/12/1962,500470,4577.5,0
Burrendong,03/12/1962,495540,4645.7,0
Burrendong,04/12/1962,493460,4264.9,0
Burrendong,05/12/1962,497820,1639.7,0
Burrendong,06/12/1962,507050,0,0
Burrendong,07/12/1962,512490,1459.2,0
Burrendong,08/12/1962,522590,320.37,0
Burrendong,09/12/1962,535070,1527,0
Burrendong,10/12/1962,541490,1787.8,0
Burrendong,11/12/1962,542740,2872.7,0
Burrendong,12/12/1962,542030,3628.2,0
Burrendong,13/12/1962,540320,3775.1,0
Burrendong,14/12/1962,544580,3903.8,0
Burrendong,15/12/1962,552150,4007.9,0
Burrendong,16/12/1962,550970,4058.7,0
Burrendong,17/12/1962,548310,4095.4,0
Burrendong,18/12/1962,545370,4094.2,0
Burrendong,19/12/1962,542510,4088.7,0
Burrendong,20/12/1962,539650,4067.7,0
Burrendong,21/12/1962,536210,4304.8,0
Burrendong,22/12/1962,533120,4188,0
Burrendong,23/12/1962,529730,4251.7,0
Burrendong,24/12/1962,526090,4280.6,0
Burrendong,25/12/1962,522270,4476.2,0
Burrendong,26/12/1962,518800,4534.7,0
Burrendong,27/12/1962,515430,4547.2,0
Burrendong,28/12/1962,511530,4690.8,0
Burrendong,29/12/1962,507340,4743,0
Burrendong,30/12/1962,502600,5241.2,0
Burrendong,31/12/1962,497820,5276.1,0
Burrendong,01/01/1963,493060,5256.6,0
Burrendong,02/01/1963,488480,5265.9,0
Burrendong,03/01/1963,483620,5232.4,0
Burrendong,04/01/1963,486610,5219.5,0
Burrendong,05/01/1963,486640,4024.7,0
Burrendong,06/01/1963,484960,4364.3,0
Burrendong,07/01/1963,482660,4604.2,0
Burrendong,08/01/1963,479440,4483,0
Burrendong,09/01/1963,475880,4522.7,0
Burrendong,10/01/1963,472050,4571.5,0
Burrendong,11/01/1963,468010,4605.8,0
Burrendong,12/01/1963,463820,4635.2,0
Burrendong,13/01/1963,459470,4715.8,0
Burrendong,14/01/1963,454870,4878.9,0
Burrendong,15/01/1963,450480,4857.3,0
Burrendong,16/01/1963,447760,4861,0
Burrendong,17/01/1963,459950,4848.4,0
Burrendong,18/01/1963,482470,4641.9,0
Burrendong,19/01/1963,496810,2364.1,0
Burrendong,20/01/1963,500720,2788.9,0
Burrendong,21/01/1963,501720,3604,0
Burrendong,22/01/1963,501290,3894.6,0
Burrendong,23/01/1963,500060,3958.2,0
Burrendong,24/01/1963,498370,4096.2,0
Burrendong,25/01/1963,496170,4063.4,0
Burrendong,26/01/1963,493730,4024.8,0
Burrendong,27/01/1963,491010,4095.2,0
Burrendong,28/01/1963,488240,3933.5,0
Burrendong,29/01/1963,485610,3842.3,0
Burrendong,30/01/1963,483700,3037.6,0
Burrendong,31/01/1963,485140,2908.5,0
Burrendong,01/02/1963,489380,2757.3,0
Burrendong,02/02/1963,494980,2868.8,0
Burrendong,03/02/1963,521070,2959.7,0
Burrendong,04/02/1963,549250,0,0
Burrendong,05/02/1963,572590,0.11,0
Burrendong,06/02/1963,581970,1188.3,0
Burrendong,07/02/1963,587510,1975.6,0
Burrendong,08/02/1963,591030,2309.1,0
Burrendong,09/02/1963,593010,2599.7,0
Burrendong,10/02/1963,593810,2756.3,0
Burrendong,11/02/1963,593990,2855.6,0
Burrendong,12/02/1963,596290,2918.1,0
Burrendong,13/02/1963,597340,1751.8,0
Burrendong,14/02/1963,597020,2591.3,0
Burrendong,15/02/1963,596030,2722,0
Burrendong,16/02/1963,594790,2728.1,0
Burrendong,17/02/1963,593370,2704.9,0
Burrendong,18/02/1963,591500,2970.3,0
Burrendong,19/02/1963,589650,2883,0
Burrendong,20/02/1963,587590,3012.2,0
Burrendong,21/02/1963,585390,3074.3,0
Burrendong,22/02/1963,583410,2792.4,0
Burrendong,23/02/1963,581570,2559.8,0
Burrendong,24/02/1963,579690,2577.7,0
Burrendong,25/02/1963,577950,2376.4,0
Burrendong,26/02/1963,576280,2285.2,0
Burrendong,27/02/1963,575540,1334.1,0
Burrendong,28/02/1963,574820,1282.3,0
Burrendong,01/03/1963,574120,1338.4,0
Burrendong,02/03/1963,573750,994.15,0
Burrendong,03/03/1963,573350,1006.9,0
Burrendong,04/03/1963,572890,1023.3,0
Burrendong,05/03/1963,572430,1029.2,0
Burrendong,06/03/1963,571930,1036.1,0
Burrendong,07/03/1963,571410,1035.5,0
Burrendong,08/03/1963,570890,1048.2,0
Burrendong,09/03/1963,570330,1051.7,0
Burrendong,10/03/1963,569000,1816,0
Burrendong,11/03/1963,568410,1063.1,0
Burrendong,12/03/1963,567790,1067.3,0
Burrendong,13/03/1963,567170,1062.7,0
Burrendong,14/03/1963,566530,1065.4,0
Burrendong,15/03/1963,566920,1035.9,0
Burrendong,16/03/1963,566290,1055,0
Burrendong,17/03/1963,565620,1058.8,0
Burrendong,18/03/1963,564980,1055.7,0
Burrendong,19/03/1963,564330,1054.2,0
Burrendong,20/03/1963,563660,1062.8,0
Burrendong,21/03/1963,562980,1073.7,0
Burrendong,22/03/1963,562290,1078.9,0
Burrendong,23/03/1963,562020,965.34,0
Burrendong,24/03/1963,562930,919.16,0
Burrendong,25/03/1963,563120,636.26,0
Burrendong,26/03/1963,563060,748.67,0
Burrendong,27/03/1963,562700,978.32,0
Burrendong,28/03/1963,562680,887.15,0
Burrendong,29/03/1963,562690,781.43,0
Burrendong,30/03/1963,563050,825.84,0
Burrendong,31/03/1963,564010,1575.5,0
Burrendong,01/04/1963,563510,2994.5,0
Burrendong,02/04/1963,562170,2765.1,0
Burrendong,03/04/1963,561390,1941.8,0
Burrendong,04/04/1963,560520,1837.9,0
Burrendong,05/04/1963,559400,1943.2,0
Burrendong,06/04/1963,558300,1812.7,0
Burrendong,07/04/1963,557240,1716.7,0
Burrendong,08/04/1963,556170,1644.4,0
Burrendong,09/04/1963,555130,1579.5,0
Burrendong,10/04/1963,554080,1549.3,0
Burrendong,11/04/1963,553320,1500.1,0
Burrendong,12/04/1963,552280,1496.2,0
Burrendong,13/04/1963,551870,828.54,0
Burrendong,14/04/1963,551480,795.56,0
Burrendong,15/04/1963,551070,802.76,0
Burrendong,16/04/1963,550620,831.94,0
Burrendong,17/04/1963,550040,931.56,0
Burrendong,18/04/1963,549410,965.06,0
Burrendong,19/04/1963,548680,1051.1,0
Burrendong,20/04/1963,547910,1079.3,0
Burrendong,21/04/1963,547140,1069.8,0
Burrendong,22/04/1963,546340,1076.1,0
Burrendong,23/04/1963,545580,1028.9,0
Burrendong,24/04/1963,544740,1088.7,0
Burrendong,25/04/1963,543930,1052.9,0
Burrendong,26/04/1963,543110,1051,0
Burrendong,27/04/1963,542490,838.34,0
Burrendong,28/04/1963,541880,821.64,0
Burrendong,29/04/1963,541930,693.95,0
Burrendong,30/04/1963,541920,651.44,0
Burrendong,01/05/1963,542140,588.15,0
Burrendong,02/05/1963,542020,586.4,0
Burrendong,03/05/1963,542980,584.95,0
Burrendong,04/05/1963,543710,591.26,0
Burrendong,05/05/1963,542780,2018.9,0
Burrendong,06/05/1963,541810,1782.8,0
Burrendong,07/05/1963,542090,1196.4,0
Burrendong,08/05/1963,543450,0,0
Burrendong,09/05/1963,543210,1364.6,0
Burrendong,10/05/1963,543040,1231.2,0
Burrendong,11/05/1963,542790,1182.8,0
Burrendong,12/05/1963,543530,0,0
Burrendong,13/05/1963,547500,0,0
Burrendong,14/05/1963,556240,0,0
Burrendong,15/05/1963,564580,0,0
Burrendong,16/05/1963,566810,0,0
Burrendong,17/05/1963,569860,0,0
Burrendong,18/05/1963,578750,0,0
Burrendong,19/05/1963,601070,128.15,0
Burrendong,20/05/1963,618340,0,0
Burrendong,21/05/1963,627930,0,0
Burrendong,22/05/1963,632920,0,0
Burrendong,23/05/1963,636130,329.3,0
Burrendong,24/05/1963,637640,1234.2,0
Burrendong,25/05/1963,638100,1764.4,0
Burrendong,26/05/1963,639950,0,0
Burrendong,27/05/1963,641600,0,0
Burrendong,28/05/1963,643420,0,0
Burrendong,29/05/1963,646110,0,0
Burrendong,30/05/1963,648530,0,0
